player_norm,espn_athlete_id
isak hien,312862
odilon kossounou,284822
lorenzo bernasconi,303988
raoul bellanova,268452
sead kolasinac,170553
yunus musah,307527
ederson,176948
charles ketelaere,296319
dominic vavassori,388801
alex remiro,217319
jan oblak,149622
gregor kobel,238544
marvin schwabe,205751
alexander sørloth,188230
ademola lookman,229645
antoine griezmann,140416
julian alvarez,277206
nico gonzalez,323986
juan musso,177927
unai marrero,312011
mikel oyarzabal,229018
thiago almada,277208
alex baena,297373
giuliano simeone,323838
goncalo guedes,213141
jon karrikaburu,324350
orri oskarsson,341367
rodrigo mendoza,74630
arsen zakharyan,307487
jose gimenez,188398
nahuel molina,164826
ander barrenetxea,283941
benat turrientes,297371
brais mendez,262729
carlos soler,235072
job ochieng,406379
johnny cardoso,290802
luka sucic,306263
obed vargas,318554
pablo barrios,336634
pablo marin,326900
yangel herrera,236185
aihen munoz,283891
aritz elustondo,214742
clement lenglet,193917
duje caleta-car,194766
david hancko,257786
ibai aguirre,410486
igor zubeldia,235693
koke,140791
julio diaz,387493
luken beitia,396607
marc pubill,332613
marcos llorente,206474
robin normand,214888
jon gorrotxategi,388601
jon aramburu,318063
sergio gomez,265993
matteo ruggeri,297229
jon martin,366885
jano monserrate,388080
arkaitz mariezkurrena,396610
daniel diaz,387496
lander astiazaran,406390
rayane belaid,377843
takefusa kubo,256587
taufik seidu,388081
trevoh chalobah,227784
moises caicedo,289877
cole palmer,296395
pedro neto,256115
callum doyle,310598
max cleworth,295012
george dobson,234449
george thomason,301285
kieffer moore,189605
dominic hyam,231572
arthur okonkwo,280554
joao pedro,152014
alejandro garnacho,325555
robert sanchez,108662
sam smith,243757
estevao,376481
liam delap,307114
marc guiu,363038
shumaira mheuka,372013
andrey santos,314858
bailey cadamarteri,352804
enzo fernandez,285450
josh windass,182338
jay rodriguez,100918
dario essugo,316560
issa kabore,294427
jorrel hato,353951
lewis o'brien,269288
malo gusto,308947
marc cucurella,259910
nathan broadhead,243334
oliver rathbone,238486
reece james,189007
romeo lavia,308217
ryan barnett,251076
ryan longman,266411
wesley fofana,270190
zak vyner,232415
tosin adarabioyo,231198
benoit badiashile,282585
dan scarr,229801
josh acheampong,368317
mamadou sarr,355433
ben sheaf,229106
lewis brunt,294311
matty james,135430
jesse derry,373759
liberato cacace,266554
reggie walsh,400749
donovan leon,164165
mike penders,332343
luciano rodriguez,222158
amadou kone,417538
matt freese,252974
edon zhegrova,260300
lois openda,276265
jonathan david,273499
kenan yildiz,366509
fabio miretti,323975
francisco conceicao,312659
jeremie boga,206153
simone scuffet,181784
teun koopmeiners,258968
vasilije adzic,344917
weston mckennie,256715
dusan vlahovic,235677
filip kostic,174496
khephren thuram,283139
mattia perin,146683
